Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
Butterfly - Tenergy 25 FX,Butterfly Tenergy 25 FX - nejnovější typ ze série Tenergy. Navazuje na obrovský úspěch potahů Tenergy. Kombinace technologie  High Tension a Spring Sponge. Ve srovnání s potahem Tenergy 05  nebo Tenergy 25 má měkčí houbu - čímž vývojáři Butterfly docílili extrémní rotace a zvýšenou trajektorii (letovou křivku) míčku a tím plynoucí perfektní kontrolu při útočných úderech. Potah je určený pro  útočnou topspinovou  hru  a pro milovníky měkkých potahů.,"<p>Butterfly Tenergy 25 FX - nejnovější typ ze série Tenergy. Navazuje na obrovský úspěch potahů Tenergy. Kombinace technologie  High Tension a Spring Sponge. Ve srovnání s potahem Tenergy 05  nebo Tenergy 25 má měkčí houbu - čímž vývojáři Butterfly docílili extrémní rotace a zvýšenou trajektorii (letovou křivku) míčku a tím plynoucí perfektní kontrolu při útočných úderech. Potah je určený pro  útočnou topspinovou  hru  a pro milovníky měkkých potahů.</p> <p>Rychlost 13,25 / spin 11 / tvrdost houby32°</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 25 FX\MainImage\2296-1_butterfly-belaege-tenergy-25-fx.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 25 FX\GalleryImages\2296_butterfly-tenergy-25-fx.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 25 FX\GalleryImages\2296-1_butterfly-belaege-tenergy-25-fx.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tenergy-25-fx/
Butterfly - Tenergy 25,"Butterfly Tenergy 25 - nový potah řady Tenergy, kombinující dvě technologie - High Tension a Spring Sponge. Disponuje větším průměrem puntíků pod vrchní gumou, čímž  vzniká velká dynamika a rotace při úderu.","<p>Butterfly Tenergy 25 - nový potah řady Tenergy, kombinující dvě technologie - High Tension a Spring Sponge. Disponuje větším průměrem puntíků pod vrchní gumou, čímž  vzniká velká dynamika a rotace při úderu.</p> <p>rychlost 105 / spin 106 / kontrola 80</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 25\MainImage\2308-1_butterfly-belaege-tenergy-25.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 25\GalleryImages\2308_butterfly-tenergy-25.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 25\GalleryImages\2308-1_butterfly-belaege-tenergy-25.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tenergy-25/
Butterfly - Tenergy 64 FX,"<strong>Nejnovější ""novinka"" firmy Butterfly v potazích !!! Právě tak jako u základního typu - Tenergy 64, byla technologie výroby houby High Tension doplněna novým patentem ´Spring Sponge´. Na rozdíl od Tenergy 64 má tato ""soft verze"" měkčí spodní houbu. Proto zásluhou této kombinace vznikl extrémně spinový potah s houbou střední tvrdosti a lepivou vrchní gumou. Hráč má navíc pocit velmi dobré kontroly úderů a měkkého potahu. Potah je vhodný pro offenzivní hráče, kteří si libují v topspinových úderech (útoku) cca 1 až 2 m za stolem.<br/></strong>","<p><strong>Nejnovější ""novinka"" firmy Butterfly v potazích !!! Právě tak jako u základního typu - Tenergy 64, byla technologie výroby houby High Tension doplněna novým patentem ´Spring Sponge´. Na rozdíl od Tenergy 64 má tato ""soft verze"" měkčí spodní houbu. Proto zásluhou této kombinace vznikl extrémně spinový potah s houbou střední tvrdosti a lepivou vrchní gumou. Hráč má navíc pocit velmi dobré kontroly úderů a měkkého potahu. Potah je vhodný pro offenzivní hráče, kteří si libují v topspinových úderech (útoku) cca 1 až 2 m za stolem.<br/></strong></p> <p>rychlost 8,2 / rotace 9,3 / kontrola 7,3 / tvrdost houby - střední</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 64 FX\MainImage\2299-1_butterfly-belaege-tenergy-64-fx.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 64 FX\GalleryImages\2299_butterfly-tenergy-64-fx.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 64 FX\GalleryImages\2299-1_butterfly-belaege-tenergy-64-fx.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tenergy-64-fx/
Butterfly - Tenergy 64,"<strong>Butterfly Tenergy 64</strong> - rychlejší než verze Tenergy 05 a s měkčí houbou oproti Tenergy 05. Technologie výroby houby High Tension byla doplněna novým patentem Spring Sponge. Potah na útočnou, topspinovou hru, především ze střední vzdálenosti od stolu. Geometrie vroubků vrchní gumy je oproti Tenergy 05 pozměněna, ""špunty"" jsou tenčí a mají větší rozestupy. Potah je tak rychlejší a točivější . Výrobce doporučuje lepit BTY Free chack!","<p><strong>Butterfly Tenergy 64</strong> - rychlejší než verze Tenergy 05 a s měkčí houbou oproti Tenergy 05. Technologie výroby houby High Tension byla doplněna novým patentem Spring Sponge. Potah na útočnou, topspinovou hru, především ze střední vzdálenosti od stolu. Geometrie vroubků vrchní gumy je oproti Tenergy 05 pozměněna, ""špunty"" jsou tenčí a mají větší rozestupy. Potah je tak rychlejší a točivější . Výrobce doporučuje lepit BTY Free chack! </p> <p>rychlost 106 / spin 105 / kontrola 80</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 64\MainImage\2293-1_butterfly-belaege-tenergy-64.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 64\GalleryImages\2293_butterfly-tenergy-64.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 64\GalleryImages\2293-1_butterfly-belaege-tenergy-64.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tenergy-64/
Butterfly - Tenergy 80 FX,"Novinka 2014/15. Optimalizovaný Tenergy 80, o 4 st.měkčí houba, tzn.z H:36 na H:32, čímž potah dosahuje ještě více spinových variací a samozřejmě i více kontroly.","<p>Novinka 2014/15. Optimalizovaný Tenergy 80, o 4 st.měkčí houba, tzn.z H:36 na H:32, čímž potah dosahuje ještě více spinových variací a samozřejmě i více kontroly.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 80 FX\MainImage\2305-1_butterfly-belaege-tenergy-80-fx.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 80 FX\GalleryImages\2305_butterfly-tenergy-80-fx.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 80 FX\GalleryImages\2305-1_butterfly-belaege-tenergy-80-fx.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tenergy-80-fx/
Butterfly - Tenergy 80,"Žhavá novinka od fy Butterfly je již zde. Nejvíce používaný potah mezi stolními tenisty na celém světě (zda to platí ještě i u nás, toť otázka???) je rozšířen o další typ s technologií High Tension a Spring Sponge. Tenergy 80 zapadá dle své charakteristiky, mezi typy 05 a 64. Oproti T05 má měkčí houbu cca o 10%, ale zároveň cca o 5% tvrdší než má T64. Je nepatrně rychlejší a s větší rotací než T64, nepatrně pomalejší, ale se stejnou rotací, jako má T05. Samozřejmě je potah určený pro útočníky nebo pro všechny hráče, kteří jsou vyznavači topspinové hry, což platí i pro moderní obranáře.","<p>Žhavá novinka od fy Butterfly je již zde. Nejvíce používaný potah mezi stolními tenisty na celém světě (zda to platí ještě i u nás, toť otázka???) je rozšířen o další typ s technologií High Tension a Spring Sponge. Tenergy 80 zapadá dle své charakteristiky, mezi typy 05 a 64. Oproti T05 má měkčí houbu cca o 10%, ale zároveň cca o 5% tvrdší než má T64. Je nepatrně rychlejší a s větší rotací než T64, nepatrně pomalejší, ale se stejnou rotací, jako má T05. Samozřejmě je potah určený pro útočníky nebo pro všechny hráče, kteří jsou vyznavači topspinové hry, což platí i pro moderní obranáře.</p> <p>rychlost 104 / rotace 97 / kontrola 67 / houba středně tvrdá</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 80\MainImage\2302-1_butterfly-belaege-tenergy-80.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 80\GalleryImages\2302_butterfly-tenergy-80.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Tenergy 80\GalleryImages\2302-1_butterfly-belaege-tenergy-80.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tenergy-80/
Palio - Thor´s,"THOR'S- moderní potah pro čínský způsob hry forhendem. Lepkavá vrchní guma spojená s tvrdou houbou. Potah je vyráběný v Německu pod ""čínským dohledem"" a s německou TENSOR technologií. Potah je již z výroby natuněný a naladěný na nevyhnutelnou vítěznou vlnu. Houba u Thor´su je o tvrdosti H:50-55.","<p>THOR'S- moderní potah pro čínský způsob hry forhendem. Lepkavá vrchní guma spojená s tvrdou houbou. Potah je vyráběný v Německu pod ""čínským dohledem"" a s německou TENSOR technologií. Potah je již z výroby natuněný a naladěný na nevyhnutelnou vítěznou vlnu. Houba u Thor´su je o tvrdosti H:50-55.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Palio - Thor´s\MainImage\3100_palio-thor--s.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Palio - Thor´s\GalleryImages\3100_palio-thor--s.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1250.0, ""basic_price"": 1250.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1250.0, ""basic_price"": 1250.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/thor--s/
TIBHAR - Evolution EL-D,"<span style=""font-size: 12pt;"">Útočný softový potah z bohaté rodiny Tibhar Evolution schopný zaujmout svými herními vlastnostmi, které vynikají zejména při dynamické topspinové hře, vhodný pro agresivní útočníky.</span>","<p style=""text-align: justify;""><span style=""font-size: 12pt;"">Útočný softový potah z bohaté rodiny Tibhar Evolution schopný zaujmout svými herními vlastnostmi, které vynikají zejména při dynamické topspinové hře, vhodný pro agresivní útočníky.</span></p> <ul> <li style=""text-align: justify;""><span style=""font-size: 12pt;"">s potahem Evolution MX-D má stejný topsheet, nicméně je tento typ spojen s měkčí houbou, v tomto případě pružnou, středně tvrdou Red Energy houbou -  ta vyvažuje rychlost s citlivostí - hráč tak získává skvělý a vůdčí pocit ze hry;</span></li> <li style=""text-align: justify;""><span style=""font-size: 12pt;"">určen pro zkušené hráče!</span></li> <li style=""text-align: justify;""><span style=""font-size: 12pt;"">co do rychlosti a do spinové hry se tento potah velmi podobá potahu Evolution MX-P 50. </span></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Evolution EL-D\MainImage\7834-1_evolution-el-d-22.jpg%3F66f6a8e9,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Evolution EL-D\GalleryImages\7834-1_evolution-el-d-22.jpg%3F66f6a8e9,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tibhar-evolution-el-d/
TIBHAR - Evolution FX-D,"<span style=""font-size: 12pt;"">Co do dynamiky spíše pomalejší člen rodiny potahů Tibhar Evolution, který však nezklame v žádné kontrolované útočné hře díky souladu účinného ""Evolution"" topsheetu a měkčí, ale pořád dostatečně tvrdé a rychlé, houby.</span>","<p style=""text-align: justify;""><span style=""font-size: 12pt;"">Co do dynamiky spíše pomalejší člen rodiny potahů Tibhar Evolution, který však nezklame v žádné kontrolované útočné hře díky souladu účinného ""Evolution"" topsheetu a měkčí, ale pořád dostatečně tvrdé a rychlé, houby.</span></p> <ul> <li style=""text-align: justify;""><span style=""font-size: 12pt;"">inovovaná červená houba (Red Energy Sponge) o 43-45 stupních poskytuje hráči bezchybnou zpětnou vazbu a cit</span></li> <li style=""text-align: justify;""><span style=""font-size: 12pt;"">Evolution MX-D topsheet optimalizuje čas míčku stráveného na pálce a tím vylepšuje celkový přenos energie při úderu</span></li> <li style=""text-align: justify;""></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Evolution FX-D\MainImage\7837-1_evolution-fx-d-22.jpg%3F66f6a8ca,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Evolution FX-D\GalleryImages\7837-1_evolution-fx-d-22.jpg%3F66f6a8ca,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tibhar-evolution-fx-d/
TIBHAR - Evolution MX-D,"<span style=""font-size: 12pt;"">Vysoce dynamický útočný potah pro zkušené a dynamické hráče!</span>","<p><span style=""font-size: 12pt;"">Vysoce dynamický útočný potah pro zkušené a dynamické hráče!</span></p> <ul> <li><span style=""font-size: 12pt;"">kombinace toho nejlepšího ze dvou nejprodávanějších potahů značky TIBHAR - síly Evolution MX-Pa spinového potenciálu Evolution MX-S.</span></li> <li><span style=""font-size: 12pt;"">inovovaná červená houba o 50,3-52,3 stupních;</span></li> <li><span style=""font-size: 12pt;"">tradiční ""Evolution"" topsheet optimalizující čas míčku stráveného na pálce a tím vylepšující celkový přenos energie při úderu.</span> </li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Evolution MX-D\MainImage\7176_evolution-mx-d.png%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Evolution MX-D\GalleryImages\7176_evolution-mx-d.png%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 1180.0, ""basic_price"": 1180.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tibhar-evolution-mx-d/
TIBHAR - Hybrid K1 European Version,"<span style=""font-size: 12pt;"">Útočný potah pro zkušenou topspinovou hru ze střední a bližší vzdálenosti od stolu:</span>","<p><span style=""font-size: 12pt;"">Útočný potah pro zkušenou topspinovou hru ze střední a bližší vzdálenosti od stolu:</span></p> <ul> <li><span style=""font-size: 12pt;"">""hybridní"" díky kombinaci přilnavého ""čínského"" povrchu a silné ""evropské houby""</span></li> <li><span style=""font-size: 12pt;"">lepivý ale přesto pružný povrch (v porovnání s běžnými čínskými potahy) zrychluje hru a skvěle se doplňuje s tvrdší energickou houbou o 50°</span></li> <li><span style=""font-size: 12pt;"">vysoké tření v potahu zvyšuje schopnost rotace míče v každé herní situaci.</span></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Hybrid K1 European Version\MainImage\9186-2_hybrid-k1-europeanversion.jpg%3F66f6a7e8,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Hybrid K1 European Version\GalleryImages\9186-2_hybrid-k1-europeanversion.jpg%3F66f6a7e8|H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Hybrid K1 European Version\GalleryImages\9186-1_7887-bewertungen-hybrid-k1-europe-en.jpg%3F655f3a29,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1040.0, ""basic_price"": 1040.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""max""}, ""current_price"": 1040.0, ""basic_price"": 1040.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1040.0, ""basic_price"": 1040.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""max""}, ""current_price"": 1040.0, ""basic_price"": 1040.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tibhar-hybrid-k1-european-version/
Tibhar - Hybrid K3 fx,"<span style=""font-size: 12pt;"">Měkčí, tzn. lépe kontrolovatelná, verze oblíbeného potahu Tibhar Hybrid K3</span>","<p><span style=""font-size: 12pt;"">Měkčí, tzn. lépe kontrolovatelná, verze oblíbeného potahu Tibhar Hybrid K3</span></p> <p><span style=""font-size: 12pt;"">Vyniká zejména svoji zpětnou vazbou - a to díky schopnosti podržet míček na pálce o trošku delší dobu a také díky svému výraznému zvuku.</span></p> <p><span style=""font-size: 12pt;"">Hybridní charakter (extrémní lepivost, dynamika a potřebný katapult) umožňuje zahrát širokou škálu útočných úderů.</span></p> <p> </p> <p>Rychlost: 115</p> <p>Točivost: 130</p> <p>Kontrola: 105</p> <p>Tvrdost houby: 48°</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Tibhar - Hybrid K3 fx\MainImage\9584_ky-fx.jpg%3F674466d8,H:\Desaka\Stoten\Full_10.01.2025\Photos\Tibhar - Hybrid K3 fx\GalleryImages\9584_ky-fx.jpg%3F674466d8,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""max""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""max""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tibhar-hybrid-k3-fx/
TIBHAR - Hybrid K3 PRO,"Nejnovější potah od firmy Tibhar. Ještě více nabitý energií než jeho předchůdce <a href=""https://www.stoten.cz/softy-utocne/tibhar-hybrid-k3/"">Hybrid K3</a>. Ideální pro nesmlouvavé útočníky.","<p>Nejnovější potah od firmy Tibhar. Ještě více nabitý energií než jeho předchůdce <a href=""https://www.stoten.cz/softy-utocne/tibhar-hybrid-k3/"">Hybrid K3</a>. Ideální pro nesmlouvavé útočníky.</p> <ul> <li style=""text-align: justify;""><span style=""font-size: 10pt;"">vzhledem k vyšší tvrdosti houby (a tím i vyšší rychlosti a efektivnějšímu přenosu energie) napomáhá nekompromisně ukončovat výměny</span></li> <li style=""text-align: justify;""><span style=""font-size: 10pt;"">svůj potenciál potah rozvine zejména při otvíracím topspinu a kontru do protihráčova ofenzívního úderu - a to s maximální kvalitou a precizností</span></li> <li style=""text-align: justify;""><span style=""font-size: 10pt;"">vysoká letová křivka míčku poskytne hráči nezbytné sebevědomí a kontrolu pro zahrání silných topspinových úderů i z větší vzdálenosti od stolu</span></li> <li style=""text-align: justify;""><span style=""font-size: 10pt;"">přilnavý topsheet je schopný vygenerovat výrazně více spinu na podání i příjmu pro navazující útočné herní situace</span></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Hybrid K3 PRO\MainImage\9506_hybrid-k3-pro.jpg%3F66f6a61a,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Hybrid K3 PRO\GalleryImages\9506_hybrid-k3-pro.jpg%3F66f6a61a,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""max""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""max""}, ""current_price"": 1390.0, ""basic_price"": 1390.0, ""stock_status"": """"}",https://www.stoten.cz/softy-utocne/tibhar-hybrid-k3-pro/
